,UID,VBAT,DID,YEAR,MON,DAY,HOUR,MIN,SEC,X,Y,Z,T,,,,,,,,,,,,,,,,2
1055,1000101017,3556,112,19,9,30,15,4,0,1.137524,-1.770666,87.89093,19.299999,,,,,,,,,,,,,,,,
1056,1000101018,3544,112,19,9,30,15,2,0,1.60351,-2.323444,87.176506,18.4,,,,,,,,,,,,,,,,
1057,1000101019,3543,112,19,9,30,15,3,0,1.672339,-2.362939,87.099815,19.1,,,,,,,,,,,,,,,,
1058,1000101020,3554,112,19,9,30,15,3,0,1.6396,-2.277686,87.193893,18.6,,,,,,,,,,,,,,,,
1059,1000101021,3533,112,19,9,30,15,2,0,1.638446,-1.822632,87.546295,18.5,,,,,,,,,,,,,,,,
1060,1000101022,3547,112,19,9,30,15,1,0,-87.968773,1.965179,0.543549,18.5,,,,,,,,,,,,,,,,
1061,1000101023,3574,112,19,9,30,15,2,0,-89.359154,0.564258,0.307123,18.6,,,,,,,,,,,,,,,,
1062,1000101024,3620,112,19,9,30,15,1,0,-88.327911,1.457831,0.804419,19.700001,,,,,,,,,,,,,,,,
1063,1000101025,3569,112,19,9,30,15,1,0,-87.328125,2.046808,1.71524,18.700001,,,,,,,,,,,,,,,,
1064,1000101026,3569,112,19,9,30,15,1,0,-87.962929,1.775775,0.988934,18.9,,,,,,,,,,,,,,,,
1065,1000101017,3556,113,19,9,30,15,5,0,1.03299,-1.769952,87.950226,19.299999,,,,,,,,,,,,,,,,
1066,1000101018,3542,113,19,9,30,15,3,0,1.605157,-2.325146,87.174774,18.4,,,,,,,,,,,,,,,,
1067,1000101019,3542,113,19,9,30,15,4,0,1.203552,-2.364423,87.344803,19.1,,,,,,,,,,,,,,,,
1068,1000101020,3554,113,19,9,30,15,4,0,1.171692,-2.268567,87.446289,18.6,,,,,,,,,,,,,,,,
1069,1000101021,3535,113,19,9,30,15,3,0,1.644379,-1.825378,87.544373,18.5,,,,,,,,,,,,,,,,
1070,1000101022,3547,113,19,9,30,15,2,0,-88.521996,1.381256,0.54234,18.6,,,,,,,,,,,,,,,,
1071,1000101023,3575,113,19,9,30,15,3,0,-89.360413,0.564423,0.303717,18.6,,,,,,,,,,,,,,,,
1072,1000101024,3620,113,19,9,30,15,2,0,-88.820198,0.873962,0.808209,19.700001,,,,,,,,,,,,,,,,
1073,1000101025,3569,113,19,9,30,15,2,0,-87.749016,1.464532,1.715845,18.799999,,,,,,,,,,,,,,,,
1074,1000101026,3569,113,19,9,30,15,2,0,-88.450218,1.190753,0.989429,18.9,,,,,,,,,,,,,,,,
1075,1000101017,3556,114,19,9,30,15,6,0,1.022443,-1.770996,87.952385,19.299999,,,,,,,,,,,,,,,,
1076,1000101018,3542,114,19,9,30,15,4,0,1.130328,-2.325366,87.414894,18.4,,,,,,,,,,,,,,,,
1077,1000101019,3542,114,19,9,30,15,5,0,1.086932,-2.362555,87.39386,19.1,,,,,,,,,,,,,,,,
1078,1000101020,3552,114,19,9,30,15,5,0,1.051502,-2.26593,87.495888,18.6,,,,,,,,,,,,,,,,
1079,1000101021,3535,114,19,9,30,15,4,0,1.172076,-1.82417,87.831413,18.5,,,,,,,,,,,,,,,,
1080,1000101022,3547,114,19,9,30,15,3,0,-88.517441,1.376752,0.545691,18.5,,,,,,,,,,,,,,,,
1081,1000101023,3575,114,19,9,30,15,4,0,-89.684776,0.100635,0.299323,18.6,,,,,,,,,,,,,,,,
1082,1000101024,3621,114,19,9,30,15,3,0,-88.811462,0.873798,0.803265,19.6,,,,,,,,,,,,,,,,
1083,1000101025,3569,114,19,9,30,15,3,0,-87.748909,1.460742,1.713757,18.700001,,,,,,,,,,,,,,,,
1084,1000101026,3569,114,19,9,30,15,3,0,-88.44928,1.190369,0.985693,19,,,,,,,,,,,,,,,,
1085,1000101017,3556,115,19,9,30,15,7,0,0.439893,-1.769073,88.176308,19.299999,,,,,,,,,,,,,,,,
1086,1000101018,3542,115,19,9,30,15,5,0,1.022003,-2.320148,87.464104,18.4,,,,,,,,,,,,,,,,
1087,1000101019,3542,115,19,9,30,15,6,0,1.094293,-2.36217,87.391365,19.1,,,,,,,,,,,,,,,,
1088,1000101020,3552,115,19,9,30,15,6,0,1.058917,-2.270489,87.493965,18.6,,,,,,,,,,,,,,,,
1089,1000101021,3538,115,19,9,30,15,5,0,1.053424,-1.821039,87.894051,18.5,,,,,,,,,,,,,,,,
1090,1000101022,3547,115,19,9,30,15,4,0,-88.937576,0.911865,0.549042,18.6,,,,,,,,,,,,,,,,
1091,1000101023,3574,115,19,9,30,15,5,0,-89.689896,-0.020819,0.297125,18.6,,,,,,,,,,,,,,,,
1092,1000101024,3621,115,19,9,30,15,4,0,-89.101715,0.407538,0.801123,19.799999,,,,,,,,,,,,,,,,
1093,1000101025,3569,115,19,9,30,15,4,0,-88.019379,0.995801,1.713318,18.799999,,,,,,,,,,,,,,,,
1094,1000101026,3569,115,19,9,30,15,4,0,-88.771347,0.723395,0.991186,18.9,,,,,,,,,,,,,,,,
1095,1000101017,3555,116,19,9,30,15,8,0,0.439728,-1.775501,88.172653,19.299999,,,,,,,,,,,,,,,,
1096,1000101018,3542,116,19,9,30,15,6,0,1.020136,-2.319653,87.466904,18.5,,,,,,,,,,,,,,,,
1097,1000101019,3542,116,19,9,30,15,7,0,0.508282,-2.362061,87.584541,19.1,,,,,,,,,,,,,,,,
1098,1000101020,3552,116,19,9,30,15,7,0,0.475708,-2.261426,87.685684,18.6,,,,,,,,,,,,,,,,
1099,1000101021,3537,116,19,9,30,15,6,0,1.055676,-1.821918,87.890732,18.5,,,,,,,,,,,,,,,,
1100,1000101022,3548,116,19,9,30,15,5,0,-89.031319,0.797443,0.553986,18.6,,,,,,,,,,,,,,,,
1101,1000101023,3574,116,19,9,30,15,6,0,-89.700684,-0.011481,0.303223,18.6,,,,,,,,,,,,,,,,
1102,1000101024,3621,116,19,9,30,15,5,0,-89.149338,0.294324,0.797662,19.700001,,,,,,,,,,,,,,,,
1103,1000101025,3569,116,19,9,30,15,5,0,-88.074318,0.886377,1.711176,18.799999,,,,,,,,,,,,,,,,
1104,1000101026,3569,116,19,9,30,15,5,0,-88.834198,0.608148,0.995526,18.9,,,,,,,,,,,,,,,,
1105,1000101017,3556,117,19,9,30,15,9,0,0.449835,-1.768414,88.176117,19.299999,,,,,,,,,,,,,,,,
1106,1000101018,3542,117,19,9,30,15,7,0,0.437421,-2.31839,87.640312,18.4,,,,,,,,,,,,,,,,
1107,1000101019,3543,117,19,9,30,15,8,0,0.511688,-2.362115,87.580956,19.1,,,,,,,,,,,,,,,,
1108,1000101020,3553,117,19,9,30,15,8,0,0.483453,-2.254999,87.691605,18.6,,,,,,,,,,,,,,,,
1109,1000101021,3537,117,19,9,30,15,7,0,0.477795,-1.820654,88.114021,18.5,,,,,,,,,,,,,,,,
1110,1000101022,3548,117,19,9,30,15,6,0,-89.037399,0.797937,0.545801,18.6,,,,,,,,,,,,,,,,
1111,1000101023,3579,117,19,9,30,15,7,0,-89.341194,-0.59046,0.295038,18.6,,,,,,,,,,,,,,,,
1112,1000101024,3621,117,19,9,30,15,6,0,-89.15033,0.294873,0.793982,19.700001,,,,,,,,,,,,,,,,
1113,1000101025,3569,117,19,9,30,15,6,0,-88.072639,0.880499,1.710901,18.799999,,,,,,,,,,,,,,,,
1114,1000101026,3569,117,19,9,30,15,6,0,-88.832855,0.611499,0.987067,18.9,,,,,,,,,,,,,,,,
1115,1000101017,3556,118,19,9,30,15,10,0,-0.139197,-1.769403,88.225334,19.299999,,,,,,,,,,,,,,,,
1116,1000101018,3543,118,19,9,30,15,8,0,0.438409,-2.316412,87.641121,18.4,,,,,,,,,,,,,,,,
1117,1000101019,3542,118,19,9,30,15,9,0,0.507074,-2.361237,87.583611,19.1,,,,,,,,,,,,,,,,
1118,1000101020,3553,118,19,9,30,15,9,0,0.474005,-2.258954,87.690002,18.6,,,,,,,,,,,,,,,,
1119,1000101021,3536,118,19,9,30,15,8,0,0.478619,-1.823126,88.111473,18.5,,,,,,,,,,,,,,,,
1120,1000101022,3548,118,19,9,30,15,7,0,-89.393929,0.213629,0.563708,18.6,,,,,,,,,,,,,,,,
1121,1000101023,3577,118,19,9,30,15,8,0,-89.340202,-0.592163,0.290588,18.6,,,,,,,,,,,,,,,,
1122,1000101024,3623,118,19,9,30,15,7,0,-89.162796,-0.287567,0.790906,19.700001,,,,,,,,,,,,,,,,
1123,1000101025,3569,118,19,9,30,15,7,0,-88.269882,0.30564,1.705518,18.799999,,,,,,,,,,,,,,,,
1124,1000101026,3569,118,19,9,30,15,7,0,-89.008881,0.034222,0.988165,18.9,,,,,,,,,,,,,,,,
1125,1000101017,3559,119,19,9,30,15,11,0,-0.135901,-1.769897,88.223381,19.299999,,,,,,,,,,,,,,,,
1126,1000101018,3543,119,19,9,30,15,9,0,0.438354,-2.312787,87.64595,18.5,,,,,,,,,,,,,,,,
1127,1000101019,3542,119,19,9,30,15,10,0,-0.072839,-2.360797,87.636345,19.1,,,,,,,,,,,,,,,,
1128,1000101020,3554,119,19,9,30,15,10,0,-0.093823,-2.248297,87.74498,18.6,,,,,,,,,,,,,,,,
1129,1000101021,3537,119,19,9,30,15,9,0,0.473071,-1.820984,88.117256,18.5,,,,,,,,,,,,,,,,
1130,1000101022,3545,119,19,9,30,15,8,0,-89.399857,0.220825,0.557007,18.6,,,,,,,,,,,,,,,,
1131,1000101023,3576,119,19,9,30,15,9,0,-89.340973,-0.591064,0.29707,18.6,,,,,,,,,,,,,,,,
1132,1000101024,3620,119,19,9,30,15,8,0,-89.16494,-0.288116,0.793762,19.700001,,,,,,,,,,,,,,,,
1133,1000101025,3569,119,19,9,30,15,8,0,-88.266808,0.30531,1.704858,18.799999,,,,,,,,,,,,,,,,
1134,1000101026,3570,119,19,9,30,15,8,0,-89.005852,0.0323,0.98866,18.9,,,,,,,,,,,,,,,,
1135,1000101017,3558,120,19,9,30,15,12,0,-0.714496,-1.768909,88.096832,19.299999,,,,,,,,,,,,,,,,
1136,1000101018,3544,120,19,9,30,15,10,0,-0.143756,-2.308337,87.690765,18.4,,,,,,,,,,,,,,,,
1137,1000101019,3543,120,19,9,30,15,11,0,-0.07196,-2.360687,87.637383,19.1,,,,,,,,,,,,,,,,
1138,1000101020,3554,120,19,9,30,15,11,0,-0.099591,-2.24978,87.751457,18.6,,,,,,,,,,,,,,,,
1139,1000101021,3537,120,19,9,30,15,10,0,-0.106952,-1.820325,88.176559,18.5,,,,,,,,,,,,,,,,
1140,1000101022,3547,120,19,9,30,15,9,0,-89.403343,0.221265,0.558215,18.6,,,,,,,,,,,,,,,,
1141,1000101023,3576,120,19,9,30,15,10,0,-88.801903,-1.173944,0.28927,18.6,,,,,,,,,,,,,,,,
1142,1000101024,3621,120,19,9,30,15,9,0,-89.161453,-0.288062,0.792224,19.700001,,,,,,,,,,,,,,,,
1143,1000101025,3570,120,19,9,30,15,9,0,-88.27253,0.303552,1.699805,18.799999,,,,,,,,,,,,,,,,
1144,1000101026,3571,120,19,9,30,15,9,0,-89.015457,0.02829,0.986407,18.9,,,,,,,,,,,,,,,,
1145,1000101017,3556,121,19,9,30,15,13,0,-0.706091,-1.762646,88.100563,19.299999,,,,,,,,,,,,,,,,
1146,1000101018,3543,121,19,9,30,15,11,0,-0.14881,-2.307513,87.686813,18.5,,,,,,,,,,,,,,,,
1147,1000101019,3544,121,19,9,30,15,12,0,-0.643579,-2.361017,87.555008,19.200001,,,,,,,,,,,,,,,,
1148,1000101020,3555,121,19,9,30,15,12,0,-0.680548,-2.244452,87.654404,18.6,,,,,,,,,,,,,,,,
1149,1000101021,3537,121,19,9,30,15,11,0,-0.107446,-1.821478,88.176468,18.5,,,,,,,,,,,,,,,,
1150,1000101022,3547,121,19,9,30,15,10,0,-89.335548,-0.362604,0.55882,18.6,,,,,,,,,,,,,,,,
1151,1000101023,3575,121,19,9,30,15,11,0,-88.802559,-1.172626,0.288171,18.6,,,,,,,,,,,,,,,,
1152,1000101024,3621,121,19,9,30,15,10,0,-88.837311,-0.859241,0.790137,19.700001,,,,,,,,,,,,,,,,
1153,1000101025,3574,121,19,9,30,15,10,0,-88.277908,-0.271582,1.696344,18.799999,,,,,,,,,,,,,,,,
1154,1000101026,3571,121,19,9,30,15,10,0,-88.86747,-0.543329,0.9841,18.9,,,,,,,,,,,,,,,,
1155,1000101017,3558,122,19,9,30,15,14,0,-0.712299,-1.770447,88.091446,19.299999,,,,,,,,,,,,,,,,
1156,1000101018,3544,122,19,9,30,15,12,0,-0.71543,-2.298944,87.591911,18.5,,,,,,,,,,,,,,,,
1157,1000101019,3545,122,19,9,30,15,13,0,-0.645337,-2.360523,87.552025,19.200001,,,,,,,,,,,,,,,,
1158,1000101020,3555,122,19,9,30,15,13,0,-0.678461,-2.246759,87.652367,18.6,,,,,,,,,,,,,,,,
1159,1000101021,3537,122,19,9,30,15,12,0,-0.682581,-1.819336,88.058846,18.5,,,,,,,,,,,,,,,,
1160,1000101022,3547,122,19,9,30,15,11,0,-89.338402,-0.354089,0.556897,18.6,,,,,,,,,,,,,,,,
1161,1000101023,3575,122,19,9,30,15,12,0,-88.238312,-1.741003,0.283008,18.6,,,,,,,,,,,,,,,,
1162,1000101024,3621,122,19,9,30,15,11,0,-88.835541,-0.860504,0.788104,19.700001,,,,,,,,,,,,,,,,
1163,1000101025,3571,122,19,9,30,15,11,0,-88.275078,-0.270538,1.691949,18.799999,,,,,,,,,,,,,,,,
1164,1000101026,3570,122,19,9,30,15,11,0,-88.867752,-0.542285,0.991296,18.9,,,,,,,,,,,,,,,,
1165,1000101017,3558,123,19,9,30,15,15,0,-1.287927,-1.761328,87.817444,19.299999,,,,,,,,,,,,,,,,
1166,1000101018,3542,123,19,9,30,15,13,0,-0.72746,-2.300537,87.589035,18.5,,,,,,,,,,,,,,,,
1167,1000101019,3543,123,19,9,30,15,14,0,-0.643304,-2.356952,87.556366,19.1,,,,,,,,,,,,,,,,
1168,1000101020,3555,123,19,9,30,15,14,0,-0.67934,-2.242364,87.653458,18.6,,,,,,,,,,,,,,,,
1169,1000101021,3538,123,19,9,30,15,13,0,-0.680768,-1.820544,88.057014,18.5,,,,,,,,,,,,,,,,
1170,1000101022,3547,123,19,9,30,15,12,0,-88.911522,-0.929004,0.567938,18.6,,,,,,,,,,,,,,,,
1171,1000101023,3575,123,19,9,30,15,13,0,-88.241776,-1.74375,0.286304,18.6,,,,,,,,,,,,,,,,
1172,1000101024,3623,123,19,9,30,15,12,0,-88.375908,-1.436627,0.784973,19.700001,,,,,,,,,,,,,,,,
1173,1000101025,3571,123,19,9,30,15,12,0,-88.109711,-0.844025,1.693158,18.799999,,,,,,,,,,,,,,,,
1174,1000101026,3570,123,19,9,30,15,12,0,-88.510979,-1.116266,0.988275,19,,,,,,,,,,,,,,,,
1175,1000101017,3558,124,19,9,30,15,16,0,-1.288202,-1.767316,87.814308,19.299999,,,,,,,,,,,,,,,,
1176,1000101018,3542,124,19,9,30,15,14,0,-0.72334,-2.302405,87.586449,18.4,,,,,,,,,,,,,,,,
1177,1000101019,3543,124,19,9,30,15,15,0,-1.22168,-2.356622,87.346413,19.1,,,,,,,,,,,,,,,,
1178,1000101020,3555,124,19,9,30,15,15,0,-1.25387,-2.237805,87.439743,18.6,,,,,,,,,,,,,,,,
1179,1000101021,3538,124,19,9,30,15,14,0,-0.681537,-1.818512,88.055374,18.5,,,,,,,,,,,,,,,,
1180,1000101022,3548,124,19,9,30,15,13,0,-88.914444,-0.936749,0.572662,18.6,,,,,,,,,,,,,,,,
1181,1000101023,3575,124,19,9,30,15,14,0,-88.239479,-1.742047,0.284271,18.6,,,,,,,,,,,,,,,,
1182,1000101024,3623,124,19,9,30,15,13,0,-88.371559,-1.431024,0.786072,19.799999,,,,,,,,,,,,,,,,
1183,1000101025,3571,124,19,9,30,15,13,0,-88.110909,-0.845288,1.694147,18.799999,,,,,,,,,,,,,,,,
1184,1000101026,3570,124,19,9,30,15,13,0,-88.509377,-1.115772,0.982343,19,,,,,,,,,,,,,,,,
1185,1000101017,3556,125,19,9,30,15,17,0,-1.286719,-1.76748,87.811623,19.4,,,,,,,,,,,,,,,,
1186,1000101018,3542,125,19,9,30,15,15,0,-1.293695,-2.295923,87.366486,18.5,,,,,,,,,,,,,,,,
1187,1000101019,3542,125,19,9,30,15,16,0,-1.209265,-2.357501,87.348732,19.200001,,,,,,,,,,,,,,,,
1188,1000101020,3554,125,19,9,30,15,16,0,-1.240192,-2.232147,87.447502,18.6,,,,,,,,,,,,,,,,
1189,1000101021,3541,125,19,9,30,15,15,0,-1.255243,-1.816864,87.791634,18.5,,,,,,,,,,,,,,,,
1190,1000101022,3547,125,19,9,30,15,14,0,-88.910477,-0.930267,0.57019,18.6,,,,,,,,,,,,,,,,
1191,1000101023,3575,125,19,9,30,15,15,0,-87.677811,-2.310535,0.278339,18.700001,,,,,,,,,,,,,,,,
1192,1000101024,3623,125,19,9,30,15,14,0,-88.366951,-1.433936,0.783105,19.799999,,,,,,,,,,,,,,,,
1193,1000101025,3571,125,19,9,30,15,14,0,-88.110458,-0.844299,1.688544,18.799999,,,,,,,,,,,,,,,,
1194,1000101026,3571,125,19,9,30,15,14,0,-88.514259,-1.118079,0.987067,18.9,,,,,,,,,,,,,,,,
1195,1000101017,3556,126,19,9,30,15,18,0,-1.858337,-1.75957,87.441742,19.4,,,,,,,,,,,,,,,,
1196,1000101018,3542,126,19,9,30,15,16,0,-1.289301,-2.296088,87.369659,18.4,,,,,,,,,,,,,,,,
1197,1000101019,3542,126,19,9,30,15,17,0,-1.215857,-2.357227,87.346878,19.1,,,,,,,,,,,,,,,,
1198,1000101020,3554,126,19,9,30,15,17,0,-1.254364,-2.237915,87.434998,18.6,,,,,,,,,,,,,,,,
1199,1000101021,3539,126,19,9,30,15,16,0,-1.255847,-1.818073,87.792259,18.5,,,,,,,,,,,,,,,,
1200,1000101022,3548,126,19,9,30,15,15,0,-88.398048,-1.504083,0.582056,18.6,,,,,,,,,,,,,,,,
1201,1000101023,3575,126,19,9,30,15,16,0,-87.67762,-2.312457,0.278998,18.6,,,,,,,,,,,,,,,,
1202,1000101024,3624,126,19,9,30,15,15,0,-87.857559,-1.998633,0.775909,19.799999,,,,,,,,,,,,,,,,
1203,1000101025,3571,126,19,9,30,15,15,0,-87.802101,-1.415918,1.689642,18.799999,,,,,,,,,,,,,,,,
1204,1000101026,3570,126,19,9,30,15,15,0,-88.048622,-1.682941,0.988001,19,,,,,,,,,,,,,,,,
1205,1000101017,3556,127,19,9,30,15,19,0,-2.42688,-1.762866,87.009163,19.4,,,,,,,,,,,,,,,,
1206,1000101018,3543,127,19,9,30,15,17,0,-1.291443,-2.296637,87.364967,18.4,,,,,,,,,,,,,,,,
1207,1000101019,3542,127,19,9,30,15,18,0,-1.789948,-2.356403,87.040436,19.1,,,,,,,,,,,,,,,,
1208,1000101020,3554,127,19,9,30,15,18,0,-1.807471,-2.225336,87.134674,18.6,,,,,,,,,,,,,,,,
1209,1000101021,3539,127,19,9,30,15,17,0,-1.24953,-1.817688,87.794548,18.5,,,,,,,,,,,,,,,,
1210,1000101022,3548,127,19,9,30,15,16,0,-88.398361,-1.496613,0.567609,18.6,,,,,,,,,,,,,,,,
1211,1000101023,3581,127,19,9,30,15,17,0,-87.680481,-2.313501,0.283228,18.6,,,,,,,,,,,,,,,,
1212,1000101024,3624,127,19,9,30,15,16,0,-87.85997,-2.001709,0.772174,19.799999,,,,,,,,,,,,,,,,
1213,1000101025,3571,127,19,9,30,15,16,0,-87.80307,-1.415149,1.68316,18.799999,,,,,,,,,,,,,,,,
1214,1000101026,3570,127,19,9,30,15,16,0,-88.044159,-1.688269,0.981628,18.9,,,,,,,,,,,,,,,,
1215,1000101017,3558,128,19,9,30,15,20,0,-2.98927,-1.761822,86.532692,19.4,,,,,,,,,,,,,,,,
1216,1000101018,3543,128,19,9,30,15,18,0,-1.864709,-2.289001,87.047073,18.5,,,,,,,,,,,,,,,,
1217,1000101019,3542,128,19,9,30,15,19,0,-2.356073,-2.357227,86.673134,19.200001,,,,,,,,,,,,,,,,
1218,1000101020,3554,128,19,9,30,15,19,0,-2.382935,-2.22182,86.739212,18.6,,,,,,,,,,,,,,,,
1219,1000101021,3538,128,19,9,30,15,18,0,-1.822522,-1.816919,87.428734,18.5,,,,,,,,,,,,,,,,
1220,1000101022,3547,128,19,9,30,15,17,0,-88.400276,-1.498535,0.576892,18.6,,,,,,,,,,,,,,,,
1221,1000101023,3577,128,19,9,30,15,18,0,-87.119164,-2.876605,0.279877,18.700001,,,,,,,,,,,,,,,,
1222,1000101024,3624,128,19,9,30,15,17,0,-87.853539,-2.002862,0.7797,19.799999,,,,,,,,,,,,,,,,
1223,1000101025,3571,128,19,9,30,15,17,0,-87.804382,-1.420093,1.685467,18.799999,,,,,,,,,,,,,,,,
1224,1000101026,3570,128,19,9,30,15,17,0,-88.051094,-1.686346,0.987506,19,,,,,,,,,,,,,,,,
1225,1000101017,3561,129,19,9,30,15,21,0,-2.987787,-1.75545,86.533615,19.4,,,,,,,,,,,,,,,,
1226,1000101018,3543,129,19,9,30,15,19,0,-2.434241,-2.280322,86.664612,18.4,,,,,,,,,,,,,,,,
1227,1000101019,3542,129,19,9,30,15,20,0,-2.916541,-2.35415,86.251045,19.200001,,,,,,,,,,,,,,,,
1228,1000101020,3555,129,19,9,30,15,20,0,-2.948456,-2.20946,86.312149,18.6,,,,,,,,,,,,,,,,
1229,1000101021,3538,129,19,9,30,15,19,0,-2.391449,-1.814227,86.99424,18.5,,,,,,,,,,,,,,,,
1230,1000101022,3547,129,19,9,30,15,18,0,-87.856682,-2.068726,0.580243,18.6,,,,,,,,,,,,,,,,
1231,1000101023,3576,129,19,9,30,15,19,0,-86.551437,-3.43927,0.273614,18.6,,,,,,,,,,,,,,,,
1232,1000101024,3621,129,19,9,30,15,18,0,-87.316963,-2.56756,0.773657,19.799999,,,,,,,,,,,,,,,,
1233,1000101025,3571,129,19,9,30,15,18,0,-87.401657,-1.986548,1.685687,18.9,,,,,,,,,,,,,,,,
1234,1000101026,3570,129,19,9,30,15,18,0,-87.542625,-2.252801,0.983716,19,,,,,,,,,,,,,,,,
1235,1000101017,3559,130,19,9,30,15,22,0,-2.981799,-1.754956,86.539612,19.4,,,,,,,,,,,,,,,,
1236,1000101018,3543,130,19,9,30,15,20,0,-2.99685,-2.279224,86.234093,18.5,,,,,,,,,,,,,,,,
1237,1000101019,3544,130,19,9,30,15,21,0,-2.908576,-2.348438,86.26004,19.1,,,,,,,,,,,,,,,,
1238,1000101020,3555,130,19,9,30,15,21,0,-2.947302,-2.209735,86.317413,18.700001,,,,,,,,,,,,,,,,
1239,1000101021,3539,130,19,9,30,15,20,0,-2.956805,-1.813843,86.53241,18.5,,,,,,,,,,,,,,,,
1240,1000101022,3547,130,19,9,30,15,19,0,-87.305313,-2.632764,0.584418,18.6,,,,,,,,,,,,,,,,
1241,1000101023,3577,130,19,9,30,15,20,0,-85.989197,-3.99809,0.273889,18.6,,,,,,,,,,,,,,,,
1242,1000101024,3623,130,19,9,30,15,19,0,-86.772919,-3.13808,0.770142,19.799999,,,,,,,,,,,,,,,,
1243,1000101025,3571,130,19,9,30,15,19,0,-86.95047,-2.552014,1.67168,18.799999,,,,,,,,,,,,,,,,
1244,1000101026,3571,130,19,9,30,15,19,0,-87.018021,-2.821234,0.977838,19,,,,,,,,,,,,,,,,
1245,1000101017,3559,131,19,9,30,15,23,0,-2.988117,-1.758691,86.533913,19.4,,,,,,,,,,,,,,,,
1246,1000101018,3543,131,19,9,30,15,21,0,-2.996906,-2.274664,86.238983,18.5,,,,,,,,,,,,,,,,
1247,1000101019,3543,131,19,9,30,15,22,0,-2.90918,-2.348602,86.26075,19.1,,,,,,,,,,,,,,,,
1248,1000101020,3556,131,19,9,30,15,22,0,-2.950653,-2.209845,86.318359,18.6,,,,,,,,,,,,,,,,
1249,1000101021,3539,131,19,9,30,15,21,0,-2.957355,-1.812909,86.534332,18.5,,,,,,,,,,,,,,,,
1250,1000101022,3547,131,19,9,30,15,20,0,-86.757278,-3.190265,0.592328,18.6,,,,,,,,,,,,,,,,
1251,1000101023,3576,131,19,9,30,15,21,0,-85.995338,-4.005066,0.271033,18.700001,,,,,,,,,,,,,,,,
1252,1000101024,3623,131,19,9,30,15,20,0,-86.231102,-3.695746,0.778656,19.799999,,,,,,,,,,,,,,,,
1253,1000101025,3576,131,19,9,30,15,20,0,-86.475197,-3.111493,1.669977,18.799999,,,,,,,,,,,,,,,,
1254,1000101026,3571,131,19,9,30,15,20,0,-86.477386,-3.381317,0.982452,18.9,,,,,,,,,,,,,,,,
1255,1000101017,3558,132,19,9,30,15,24,0,-2.979602,-1.756659,86.538818,19.4,,,,,,,,,,,,,,,,
1256,1000101018,3544,132,19,9,30,15,22,0,-2.990588,-2.27785,86.241676,18.5,,,,,,,,,,,,,,,,
1257,1000101019,3545,132,19,9,30,15,23,0,-2.918738,-2.352173,86.25544,19.200001,,,,,,,,,,,,,,,,
1258,1000101020,3556,132,19,9,30,15,23,0,-2.939337,-2.207922,86.323074,18.700001,,,,,,,,,,,,,,,,
1259,1000101021,3539,132,19,9,30,15,22,0,-2.954114,-1.812854,86.534386,18.6,,,,,,,,,,,,,,,,
1260,1000101022,3547,132,19,9,30,15,21,0,-86.754333,-3.192023,0.593976,18.6,,,,,,,,,,,,,,,,
1261,1000101023,3576,132,19,9,30,15,22,0,-85.995979,-3.99787,0.269055,18.700001,,,,,,,,,,,,,,,,
1262,1000101024,3624,132,19,9,30,15,21,0,-86.231667,-3.696405,0.761188,19.799999,,,,,,,,,,,,,,,,
1263,1000101025,3575,132,19,9,30,15,21,0,-86.476875,-3.110944,1.673108,18.799999,,,,,,,,,,,,,,,,
1264,1000101026,3571,132,19,9,30,15,21,0,-86.480583,-3.381702,0.982178,19,,,,,,,,,,,,,,,,
1265,1000101017,3558,133,19,9,30,15,25,0,-2.984271,-1.758746,86.531456,19.4,,,,,,,,,,,,,,,,
1266,1000101018,3542,133,19,9,30,15,23,0,-2.99751,-2.276532,86.238281,18.5,,,,,,,,,,,,,,,,
1267,1000101019,3544,133,19,9,30,15,24,0,-2.910004,-2.352722,86.259186,19.200001,,,,,,,,,,,,,,,,
1268,1000101020,3556,133,19,9,30,15,24,0,-2.946533,-2.215942,86.319405,18.700001,,,,,,,,,,,,,,,,
1269,1000101021,3541,133,19,9,30,15,23,0,-2.958728,-1.815601,86.533356,18.5,,,,,,,,,,,,,,,,
1270,1000101022,3547,133,19,9,30,15,22,0,-86.755096,-3.197076,0.601611,18.6,,,,,,,,,,,,,,,,
1271,1000101023,3576,133,19,9,30,15,23,0,-85.990959,-3.998804,0.273669,18.6,,,,,,,,,,,,,,,,
1272,1000101024,3624,133,19,9,30,15,22,0,-86.231346,-3.694318,0.758221,19.799999,,,,,,,,,,,,,,,,
1273,1000101025,3574,133,19,9,30,15,22,0,-86.477402,-3.108636,1.666132,18.9,,,,,,,,,,,,,,,,
1274,1000101026,3571,133,19,9,30,15,22,0,-86.479729,-3.380988,0.988055,19,,,,,,,,,,,,,,,,
1275,1000101017,3559,134,19,9,30,15,26,0,-2.988721,-1.753198,86.533371,19.4,,,,,,,,,,,,,,,,
1276,1000101018,3542,134,19,9,30,15,24,0,-2.995642,-2.2784,86.235809,18.5,,,,,,,,,,,,,,,,
1277,1000101019,3542,134,19,9,30,15,25,0,-2.915991,-2.352118,86.254013,19.200001,,,,,,,,,,,,,,,,
1278,1000101020,3555,134,19,9,30,15,25,0,-2.950159,-2.209735,86.313347,18.6,,,,,,,,,,,,,,,,
1279,1000101021,3541,134,19,9,30,15,24,0,-2.955817,-1.814172,86.532928,18.5,,,,,,,,,,,,,,,,
