UID,VBAT,DID,Y,M,D,H,M,S,X,Y,Z,T,CHECKSUM
1000101022,4554,300,2019,11,13,14,5,0,0.071895,59.682926,-30.315193,19.500000,80
1000101022,4555,301,2019,11,13,14,5,3,0.073982,59.684109,-30.317905,19.400000,7
1000101022,4554,302,2019,11,13,14,5,5,0.070785,59.683323,-30.316898,19.400000,34
1000101022,4554,303,2019,11,13,14,5,7,-0.006833,46.119759,-49.641163,19.400000,114
1000101022,4554,304,2019,11,13,14,5,10,-0.225868,30.619385,-59.631783,19.400000,52
1000101022,4555,305,2019,11,13,14,5,12,-0.232504,29.770962,-60.280003,19.400000,156
1000101022,4552,306,2019,11,13,14,5,14,-0.236019,29.678108,-60.321514,19.400000,250
1000101022,4554,307,2019,11,13,14,5,17,-0.234327,29.678608,-60.320778,19.400000,100
1000101022,4552,308,2019,11,13,14,5,19,-0.241139,29.677336,-60.325260,19.400000,115
1000101022,4552,309,2019,11,13,14,5,22,-0.237491,29.676231,-60.325726,19.400000,28
1000101022,4554,310,2019,11,13,14,5,24,-0.261112,21.709265,-74.602753,19.400000,153
1000101022,4555,311,2019,11,13,14,5,26,-0.496780,1.025486,-89.198700,19.400000,251
1000101022,4554,312,2019,11,13,14,5,29,-0.512732,-0.037573,-89.467659,19.400000,28
1000101022,4555,313,2019,11,13,14,5,31,-0.515555,-0.192393,-89.454758,19.400000,66
1000101022,4554,314,2019,11,13,14,5,33,-0.516566,-0.193898,-89.450844,19.500000,112
1000101022,4554,315,2019,11,13,14,5,36,-0.515050,-0.196117,-89.453415,19.500000,58
1000101022,4554,316,2019,11,13,14,5,38,-0.515149,-0.193865,-89.453690,19.500000,52
1000101022,4552,317,2019,11,13,14,5,41,-0.517819,-0.198281,-89.451805,19.400000,140
1000101022,4554,318,2019,11,13,14,5,43,-0.538890,-8.113008,-75.346947,19.500000,44
1000101022,4555,319,2019,11,13,14,5,45,-0.708322,-30.224922,-59.770290,19.400000,15
1000101022,4555,320,2019,11,13,14,5,48,-0.707410,-29.966555,-60.016449,19.500000,42
1000101022,4554,321,2019,11,13,14,5,50,-0.707684,-29.992020,-60.004658,19.400000,111
1000101022,4554,322,2019,11,13,14,5,53,-0.709541,-29.993542,-60.004383,19.400000,152
1000101022,4555,323,2019,11,13,14,5,55,-0.708102,-29.990313,-60.002594,19.400000,8
1000101022,4554,324,2019,11,13,14,5,57,-0.710760,-29.991909,-60.002914,19.400000,237
1000101022,4554,325,2019,11,13,14,6,0,-0.710750,-34.096966,-50.962208,19.400000,5
1000101022,4555,326,2019,11,13,14,6,2,-0.768054,-55.213490,-33.937672,19.500000,138
1000101022,4555,327,2019,11,13,14,6,4,-0.768186,-59.628242,-30.281561,19.400000,12
1000101022,4554,328,2019,11,13,14,6,7,-0.768812,-59.723103,-30.272190,19.400000,188
1000101022,4554,329,2019,11,13,14,6,9,-0.768911,-59.727661,-30.267429,19.400000,159
1000101022,4555,330,2019,11,13,14,6,12,-0.766143,-59.729385,-30.266575,19.400000,91
1000101022,4555,331,2019,11,13,14,6,14,-0.768461,-59.727360,-29.680719,19.400000,111
1000101022,4554,332,2019,11,13,14,6,16,-0.731876,-81.070053,-3.546409,19.500000,75
1000101022,4554,333,2019,11,13,14,6,19,-0.661794,-89.297920,-0.375699,19.500000,124
1000101022,4554,334,2019,11,13,14,6,21,-0.662564,-89.176826,-0.495176,19.400000,50
1000101022,4554,335,2019,11,13,14,6,23,-0.662080,-89.178619,-0.494703,19.400000,90
1000101022,4554,336,2019,11,13,14,6,26,-0.661619,-89.176476,-0.493594,19.400000,229
1000101022,4554,337,2019,11,13,14,6,28,-0.663223,-89.177940,-0.495341,19.400000,43
1000101022,4555,338,2019,11,13,14,6,31,-0.638932,-81.688431,14.483715,19.400000,143
1000101022,4555,339,2019,11,13,14,6,33,-0.443749,-62.487885,28.347763,19.400000,252
1000101022,4555,340,2019,11,13,14,6,35,-0.414822,-60.818161,29.274776,19.400000,141
1000101022,4555,341,2019,11,13,14,6,38,-0.414459,-60.669601,29.325865,19.400000,154
1000101022,4554,342,2019,11,13,14,6,40,-0.413624,-60.668118,29.326996,19.400000,143
1000101022,4554,343,2019,11,13,14,6,42,-0.411559,-60.666759,29.329813,19.400000,189
1000101022,4554,344,2019,11,13,14,6,45,-0.415822,-60.621262,32.015221,19.400000,37
1000101022,4554,345,2019,11,13,14,6,47,-0.182703,-34.420807,57.203465,19.400000,201
1000101022,4554,346,2019,11,13,14,6,50,-0.080332,-30.769316,59.154469,19.400000,129
1000101022,4554,347,2019,11,13,14,6,52,-0.080035,-30.773045,59.228718,19.400000,177
1000101022,4554,348,2019,11,13,14,6,54,-0.081815,-30.771795,59.228638,19.500000,115
1000101022,4554,349,2019,11,13,14,6,57,-0.083364,-30.771511,59.228088,19.400000,2
1000101022,4555,350,2019,11,13,14,6,59,-0.081760,-30.771776,59.224842,19.400000,252
1000101022,4554,351,2019,11,13,14,7,2,0.002834,-17.362984,78.170181,19.400000,24
1000101022,4555,352,2019,11,13,14,7,4,0.193392,-4.145844,86.744667,19.400000,35
1000101022,4554,353,2019,11,13,14,7,6,0.228032,-1.328214,89.029007,19.400000,79
1000101022,4555,354,2019,11,13,14,7,9,0.233613,-0.748444,89.217903,19.400000,44
1000101022,4555,355,2019,11,13,14,7,11,0.236217,-0.730811,89.235931,19.400000,252
1000101022,4552,356,2019,11,13,14,7,13,0.237019,-0.725570,89.238037,19.400000,67
1000101022,4555,357,2019,11,13,14,7,16,0.235975,-0.724098,89.233986,19.400000,157
1000101022,4554,358,2019,11,13,14,7,18,0.236909,-0.725845,89.238701,19.400000,134
1000101022,4552,359,2019,11,13,14,7,21,0.237085,-0.726976,89.237282,19.400000,128
1000101022,4554,360,2019,11,13,14,7,23,0.234108,-0.726141,89.239990,19.400000,124
1000101022,4528,361,2019,11,13,14,7,27,0.296675,-0.777448,89.284691,19.400000,127
1000101022,4549,362,2019,11,13,14,7,30,0.217068,-0.829742,88.848244,19.400000,178
1000101022,4551,363,2019,11,13,14,7,32,1.622571,-1.325435,87.497162,19.400000,241
1000101022,4551,364,2019,11,13,14,7,34,3.425801,-2.083810,85.853783,19.400000,224
1000101022,4552,365,2019,11,13,14,7,37,3.564976,-2.129172,85.861626,19.400000,7
1000101022,4552,366,2019,11,13,14,7,39,-0.173947,-0.500394,88.212845,19.500000,175
1000101022,4551,367,2019,11,13,14,7,42,-0.001252,-0.705520,89.263741,19.500000,127
1000101022,4552,368,2019,11,13,14,7,44,0.235074,-0.708146,89.193100,19.500000,22
1000101022,4554,369,2019,11,13,14,7,46,0.426127,-0.748960,89.033211,19.500000,186
1000101022,4552,370,2019,11,13,14,7,49,0.641547,-0.788093,88.982002,19.600000,238
1000101022,4554,371,2019,11,13,14,7,51,0.639207,-0.788840,88.977341,19.500000,138
1000101022,4552,372,2019,11,13,14,7,53,0.648105,-0.790928,88.969017,19.600000,115
1000101022,4552,373,2019,11,13,14,7,56,0.580111,-1.069552,88.891861,19.600000,253
1000101022,4554,374,2019,11,13,14,7,58,0.651116,-0.808253,88.961967,19.600000,62
1000101022,4552,375,2019,11,13,14,8,1,0.658949,-0.792015,88.967018,19.600000,226
1000101022,4552,376,2019,11,13,14,8,3,0.661959,-0.792202,88.968109,19.600000,27
1000101022,4554,377,2019,11,13,14,8,5,0.659388,-0.791862,88.968948,19.600000,66
1000101022,4554,378,2019,11,13,14,8,8,0.663278,-0.790851,88.967606,19.600000,130
1000101022,4554,379,2019,11,13,14,8,10,0.660905,-0.790741,88.967323,19.600000,254
1000101022,4552,380,2019,11,13,14,8,12,0.660817,-0.791389,88.968666,19.600000,152
1000101022,4554,381,2019,11,13,14,8,15,0.662245,-0.792356,88.966125,19.700000,44
1000101022,4554,382,2019,11,13,14,8,17,0.662937,-0.789412,88.964439,19.700000,68
1000101022,4554,383,2019,11,13,14,8,20,0.665013,-0.790378,88.967575,19.700000,151
1000101022,4555,384,2019,11,13,14,8,22,0.663673,-0.790719,88.965126,19.700000,83
1000101022,4554,385,2019,11,13,14,8,24,0.662750,-0.791071,88.964539,19.700000,110
1000101022,4554,386,2019,11,13,14,8,27,0.662212,-0.790719,88.965904,19.700000,80
1000101022,4554,387,2019,11,13,14,8,29,0.667980,1.384552,83.618584,19.700000,138
1000101022,4555,388,2019,11,13,14,8,32,6.747254,21.816765,66.987213,19.700000,170
1000101022,4554,389,2019,11,13,14,8,34,6.980897,21.930641,65.634171,19.600000,228
1000101022,4554,390,2019,11,13,14,8,36,7.796919,25.814182,62.194172,19.700000,241
1000101022,4554,391,2019,11,13,14,8,39,8.513251,28.037600,60.411457,19.700000,215
1000101022,4555,392,2019,11,13,14,8,41,8.566517,28.107388,60.371758,19.700000,152
1000101022,4555,393,2019,11,13,14,8,43,8.564097,28.110235,60.380383,19.600000,176
1000101022,4554,394,2019,11,13,14,8,46,8.565691,28.110403,60.379372,19.700000,7
1000101022,4554,395,2019,11,13,14,8,48,8.851301,33.397945,49.397408,19.700000,42
1000101022,4554,396,2019,11,13,14,8,51,13.695378,56.219791,28.829784,19.700000,17
1000101022,4554,397,2019,11,13,14,8,53,14.283540,56.085239,30.140085,19.700000,99
1000101022,4554,398,2019,11,13,14,8,55,14.246807,56.012882,30.126047,19.700000,109
1000101022,4554,399,2019,11,13,14,8,58,14.242884,56.011803,30.123375,19.700000,23
1000101022,4555,400,2019,11,13,14,9,0,14.242334,56.009865,30.122795,19.700000,173
1000101022,4554,401,2019,11,13,14,9,2,14.804480,64.342415,14.255324,19.700000,228
1000101022,4555,402,2019,11,13,14,9,5,16.041424,73.635956,1.778269,19.700000,173
1000101022,4554,403,2019,11,13,14,9,7,16.023727,73.971992,0.036431,19.700000,86
1000101022,4555,404,2019,11,13,14,9,10,16.011110,73.982185,-0.218859,19.700000,150
1000101022,4555,405,2019,11,13,14,9,12,16.009123,73.978783,-0.221990,19.600000,70
1000101022,4554,406,2019,11,13,14,9,14,16.010635,73.978317,-0.223374,19.600000,105
1000101022,4555,407,2019,11,13,14,9,17,16.009989,73.981407,-0.223352,19.600000,16
1000101022,4555,408,2019,11,13,14,9,19,16.005148,73.447075,-9.720629,19.700000,150
1000101022,4554,409,2019,11,13,14,9,22,13.963701,57.974140,-28.458351,19.700000,177
1000101022,4555,410,2019,11,13,14,9,24,13.334933,56.258289,-30.435736,19.600000,53
1000101022,4554,411,2019,11,13,14,9,26,13.294666,56.160610,-30.477331,19.700000,55
1000101022,4555,412,2019,11,13,14,9,29,13.294013,56.159615,-30.477762,19.700000,96
1000101022,4554,413,2019,11,13,14,9,31,13.292235,56.159916,-30.476294,19.700000,106
1000101022,4555,414,2019,11,13,14,9,33,13.293481,56.160011,-30.473173,19.700000,207
1000101022,4555,415,2019,11,13,14,9,36,13.292831,56.158768,-30.476435,19.700000,68
1000101022,4555,416,2019,11,13,14,9,38,12.192658,44.861790,-48.989075,19.600000,15
1000101022,4554,417,2019,11,13,14,9,41,7.032191,27.949379,-61.028347,19.600000,4
1000101022,4554,418,2019,11,13,14,9,43,6.905388,28.017370,-60.998833,19.700000,237
1000101022,4554,419,2019,11,13,14,9,45,6.902519,28.015652,-60.995434,19.700000,106
1000101022,4554,420,2019,11,13,14,9,48,6.902599,28.017033,-60.996059,19.600000,64
1000101022,4555,421,2019,11,13,14,9,50,6.897953,28.016094,-60.994228,19.600000,251
1000101022,4555,422,2019,11,13,14,9,52,4.898034,14.390152,-81.636703,19.700000,242
1000101022,4554,423,2019,11,13,14,9,55,-0.356177,0.829786,-89.085770,19.600000,63
1000101022,4555,424,2019,11,13,14,9,57,-0.988187,-0.126057,-89.010834,19.700000,81
1000101022,4555,425,2019,11,13,14,10,0,-0.988605,-0.125750,-89.008797,19.700000,219
1000101022,4555,426,2019,11,13,14,10,2,-0.986781,-0.123640,-89.011154,19.600000,133
1000101022,4555,427,2019,11,13,14,10,4,-0.988396,-0.121300,-89.009705,19.700000,1
1000101022,4555,428,2019,11,13,14,10,7,-0.990253,-0.123695,-89.010223,19.700000,52
1000101022,4554,429,2019,11,13,14,10,9,-3.506715,-14.966428,-68.247932,19.600000,109
1000101022,4555,430,2019,11,13,14,10,12,-9.070922,-30.595360,-57.095505,19.600000,253
1000101022,4555,431,2019,11,13,14,10,14,-9.995298,-33.877335,-54.613758,19.600000,252
1000101022,4555,432,2019,11,13,14,10,16,-9.530307,-31.534594,-57.394321,19.700000,27
1000101022,4554,433,2019,11,13,14,10,19,-8.893028,-28.945946,-59.360214,19.600000,102
1000101022,4554,434,2019,11,13,14,10,21,-8.846309,-29.111099,-59.320866,19.700000,205
1000101022,4554,435,2019,11,13,14,10,23,-8.848676,-29.117289,-59.317726,19.600000,239
1000101022,4552,436,2019,11,13,14,10,26,-8.850572,-29.119062,-59.316746,19.600000,215
1000101022,4554,437,2019,11,13,14,10,28,-8.850238,-29.117987,-59.318565,19.700000,171
1000101022,4554,438,2019,11,13,14,10,31,-8.848883,-29.117832,-59.318832,19.600000,139
1000101022,4555,439,2019,11,13,14,10,33,-9.892735,-38.929581,-42.596104,19.600000,174
1000101022,4554,440,2019,11,13,14,10,35,-13.659595,-53.820160,-32.108227,19.700000,40
1000101022,4554,441,2019,11,13,14,10,38,-14.227629,-56.016731,-30.106297,19.600000,110
1000101022,4554,442,2019,11,13,14,10,40,-14.268818,-56.043625,-30.089764,19.600000,126
1000101022,4554,443,2019,11,13,14,10,42,-14.269431,-56.044849,-30.088039,19.600000,39
1000101022,4555,444,2019,11,13,14,10,45,-14.270972,-56.044006,-30.090256,19.600000,43
1000101022,4554,445,2019,11,13,14,10,47,-14.268579,-56.043941,-29.124987,19.600000,93
1000101022,4554,446,2019,11,13,14,10,50,-15.655590,-70.907730,-5.950554,19.600000,220
1000101022,4554,447,2019,11,13,14,10,52,-16.057529,-73.474190,-3.152571,19.600000,150
1000101022,4555,448,2019,11,13,14,10,54,-16.056181,-73.930511,-0.480201,19.600000,40
1000101022,4555,449,2019,11,13,14,10,57,-16.042452,-73.955780,-0.337808,19.600000,97
1000101022,4554,450,2019,11,13,14,10,59,-16.044243,-73.956108,-0.334797,19.600000,211
1000101022,4554,451,2019,11,13,14,11,1,-16.043842,-73.956665,-0.332369,19.600000,113
1000101022,4554,452,2019,11,13,14,11,4,-16.044815,-73.956795,-0.335226,19.600000,39
1000101022,4554,453,2019,11,13,14,11,6,-16.044413,-73.957954,1.822808,19.600000,200
1000101022,4555,454,2019,11,13,14,11,9,-15.010997,-62.713730,23.475908,19.600000,25
1000101022,4554,455,2019,11,13,14,11,11,-13.857485,-57.972263,29.059155,19.600000,224
1000101022,4554,456,2019,11,13,14,11,13,-13.499613,-57.024559,29.469944,19.600000,39
1000101022,4554,457,2019,11,13,14,11,16,-13.493040,-57.011944,29.470528,19.600000,237
1000101022,4554,458,2019,11,13,14,11,18,-13.490151,-57.010906,29.471037,19.600000,20
1000101022,4554,459,2019,11,13,14,11,21,-13.490399,-57.014462,29.471800,19.600000,106
1000101022,4554,460,2019,11,13,14,11,23,-13.490810,-57.011723,29.470520,19.600000,202
1000101022,4554,461,2019,11,13,14,11,25,-13.163751,-50.751495,42.781097,19.600000,173
1000101022,4555,462,2019,11,13,14,11,28,-8.046275,-31.808828,57.678856,19.600000,206
1000101022,4554,463,2019,11,13,14,11,30,-7.383936,-29.603664,59.331318,19.600000,109
1000101022,4554,464,2019,11,13,14,11,32,-7.356060,-29.557772,59.361217,19.600000,188
1000101022,4555,465,2019,11,13,14,11,35,-7.358006,-29.556370,59.361813,19.600000,8
1000101022,4554,466,2019,11,13,14,11,37,-7.356730,-29.554937,59.360664,19.600000,83
1000101022,4554,467,2019,11,13,14,11,40,-7.356921,-29.558113,59.361511,19.600000,14
1000101022,4555,468,2019,11,13,14,11,42,-6.990331,-23.279964,72.334709,19.600000,198
1000101022,4555,469,2019,11,13,14,11,44,0.095208,-2.202121,88.798126,19.600000,210
1000101022,4555,470,2019,11,13,14,11,47,0.675110,-0.809407,88.946350,19.600000,78
1000101022,4555,471,2019,11,13,14,11,49,0.686151,-0.791038,88.949944,19.600000,230
1000101022,4554,472,2019,11,13,14,11,51,0.680603,-0.792356,88.951019,19.600000,169
1000101022,4554,473,2019,11,13,14,11,54,0.684393,-0.792290,88.949554,19.600000,84
1000101022,4554,474,2019,11,13,14,11,56,0.680757,-0.791477,88.949028,19.600000,101
1000101022,4554,475,2019,11,13,14,11,59,0.686448,-0.792224,88.950836,19.600000,234
1000101022,4554,476,2019,11,13,14,12,1,0.686393,-0.789631,88.950691,19.600000,35
1000101022,4554,477,2019,11,13,14,12,3,0.687063,-0.791906,88.951385,19.600000,0
1000101022,4554,478,2019,11,13,14,12,6,0.685569,-0.791433,88.950485,19.600000,221
1000101022,4554,479,2019,11,13,14,12,8,0.683448,-0.791818,88.952835,19.600000,47
1000101022,4554,480,2019,11,13,14,12,11,0.522169,-0.762495,88.990356,19.600000,207
1000101022,4531,481,2019,11,13,14,12,15,-7.386362,-2.311644,85.592628,19.600000,228
1000101022,4551,482,2019,11,13,14,12,17,3.388129,-1.948722,80.732101,19.600000,157
1000101022,4551,483,2019,11,13,14,12,20,5.193600,-8.027396,79.949989,19.600000,105
1000101022,4551,484,2019,11,13,14,12,22,4.086837,-14.409959,75.174721,19.600000,32
1000101022,4528,485,2019,11,13,14,12,26,0.240425,-0.702213,89.253067,19.700000,227
1000101022,4549,486,2019,11,13,14,12,29,0.242479,-0.703301,89.255775,19.800000,97
1000101022,4549,487,2019,11,13,14,12,31,0.239568,-0.704729,89.256790,19.800000,55
1000101022,4549,488,2019,11,13,14,12,34,0.240414,-0.703894,87.651604,19.800000,46
1000101022,4525,489,2019,11,13,14,12,38,-0.390168,-88.753807,-1.191017,19.800000,50
