UID,VBAT,DID,Y,M,D,H,M,S,X,Y,Z,T,CHECKSUM
1000101019,4567,298,2019,11,13,12,47,31,-48.937069,-0.636746,40.786007,19.300000,24
1000101019,4569,299,2019,11,13,12,47,34,-49.548473,-0.631824,40.027863,19.300000,173
1000101019,4569,300,2019,11,13,12,47,36,-50.040985,-0.630648,39.937675,19.200000,114
1000101019,4569,301,2019,11,13,12,47,38,-50.053226,-0.631044,39.939503,19.300000,244
1000101019,4567,302,2019,11,13,12,47,41,-50.055622,-0.634010,39.933788,19.300000,98
1000101019,4569,303,2019,11,13,12,47,43,-52.869797,-0.593492,32.534050,19.300000,241
1000101019,4569,304,2019,11,13,12,47,46,-59.047825,-0.569795,30.443678,19.300000,210
1000101019,4569,305,2019,11,13,12,47,48,-60.080803,-0.564829,29.914030,19.300000,148
1000101019,4567,306,2019,11,13,12,47,50,-60.079727,-0.563708,29.911047,19.300000,248
1000101019,4567,307,2019,11,13,12,47,53,-60.082039,-0.562423,29.914358,19.300000,99
1000101019,4569,308,2019,11,13,12,47,55,-63.001175,-0.535529,24.508379,19.300000,171
1000101019,4569,309,2019,11,13,12,47,58,-68.097145,-0.495110,20.701044,19.300000,107
1000101019,4569,310,2019,11,13,12,48,0,-69.944107,-0.492506,19.919207,19.300000,18
1000101019,4569,311,2019,11,13,12,48,2,-70.101433,-0.489309,19.891178,19.300000,73
1000101019,4569,312,2019,11,13,12,48,5,-70.102615,-0.488694,19.892000,19.300000,207
1000101019,4569,313,2019,11,13,12,48,7,-70.103722,-0.490627,19.893000,19.300000,195
1000101019,4569,314,2019,11,13,12,48,10,-70.496300,-0.472159,16.118113,19.300000,23
1000101019,4567,315,2019,11,13,12,48,12,-77.293983,-0.426731,11.279852,19.300000,17
1000101019,4569,316,2019,11,13,12,48,14,-79.686127,-0.409362,9.959414,19.300000,222
1000101019,4569,317,2019,11,13,12,48,17,-80.108261,-0.408560,9.883083,19.300000,197
1000101019,4569,318,2019,11,13,12,48,19,-80.112099,-0.410372,9.878899,19.300000,208
1000101019,4570,319,2019,11,13,12,48,21,-80.112701,-0.409285,9.879414,19.300000,247
1000101019,4570,320,2019,11,13,12,48,24,-80.692955,-0.391652,6.928466,19.300000,113
1000101019,4570,321,2019,11,13,12,48,26,-85.528999,-0.358308,2.512639,19.300000,64
1000101019,4569,322,2019,11,13,12,48,29,-89.022095,-0.333578,0.264705,19.300000,57
1000101019,4570,323,2019,11,13,12,48,31,-89.662216,-0.325712,-0.107688,19.300000,32
1000101019,4570,324,2019,11,13,12,48,33,-89.655777,-0.328140,-0.120959,19.200000,64
1000101019,4569,325,2019,11,13,12,48,36,-89.659210,-0.328370,-0.118938,19.300000,139
1000101019,4569,326,2019,11,13,12,48,38,-89.657539,-0.327228,-0.122520,19.300000,125
1000101019,4567,327,2019,11,13,12,48,41,-89.657349,-0.326711,-0.120520,19.300000,212
1000101019,4570,328,2019,11,13,12,48,43,-89.588905,-0.314099,-3.488522,19.200000,137
1000101019,4567,329,2019,11,13,12,48,45,-82.611610,-0.261145,-8.536388,19.300000,74
1000101019,4570,330,2019,11,13,12,48,48,-80.421852,-0.241688,-10.163702,19.300000,40
1000101019,4569,331,2019,11,13,12,48,50,-79.746460,-0.241743,-10.267246,19.300000,227
1000101019,4569,332,2019,11,13,12,48,53,-79.731445,-0.241326,-10.267608,19.300000,234
1000101019,4569,333,2019,11,13,12,48,55,-79.733742,-0.241732,-10.270754,19.300000,227
1000101019,4569,334,2019,11,13,12,48,57,-79.991379,-0.243380,-10.081176,19.300000,134
1000101019,4569,335,2019,11,13,12,49,0,-79.899918,-0.242963,-10.103309,19.300000,10
1000101019,4569,336,2019,11,13,12,49,2,-79.897964,-0.242391,-10.105175,19.300000,78
1000101019,4569,337,2019,11,13,12,49,4,-79.899750,-0.241765,-10.104722,19.300000,141
1000101019,4569,338,2019,11,13,12,49,7,-79.899773,-0.241886,-10.106354,19.300000,95
1000101019,4569,339,2019,11,13,12,49,9,-77.474159,-0.203280,-16.271683,19.300000,24
1000101019,4569,340,2019,11,13,12,49,12,-72.203148,-0.173661,-18.510813,19.300000,61
1000101019,4569,341,2019,11,13,12,49,14,-70.007965,-0.159554,-19.833527,19.300000,107
1000101019,4569,342,2019,11,13,12,49,16,-70.023987,-0.161312,-20.063398,19.300000,141
1000101019,4569,343,2019,11,13,12,49,19,-69.934219,-0.159807,-20.068705,19.300000,211
1000101019,4567,344,2019,11,13,12,49,21,-69.939796,-0.161862,-20.068584,19.200000,58
1000101019,4570,345,2019,11,13,12,49,24,-69.936531,-0.162576,-20.069666,19.300000,128
1000101019,4569,346,2019,11,13,12,49,26,-67.473259,-0.132078,-24.330067,19.300000,113
1000101019,4569,347,2019,11,13,12,49,28,-61.793999,-0.091846,-29.274336,19.300000,214
1000101019,4569,348,2019,11,13,12,49,31,-60.010395,-0.083584,-30.022596,19.300000,98
1000101019,4567,349,2019,11,13,12,49,33,-59.992241,-0.086792,-30.015268,19.300000,198
1000101019,4569,350,2019,11,13,12,49,36,-59.987404,-0.084836,-30.021057,19.300000,90
1000101019,4569,351,2019,11,13,12,49,38,-59.985405,-0.082672,-30.018311,19.300000,179
1000101019,4567,352,2019,11,13,12,49,40,-59.644905,-0.067687,-34.612759,19.300000,108
1000101019,4569,353,2019,11,13,12,49,43,-51.047817,-0.017864,-39.317516,19.300000,129
1000101019,4569,354,2019,11,13,12,49,45,-50.148705,-0.012019,-39.943615,19.300000,157
1000101019,4569,355,2019,11,13,12,49,47,-50.047386,-0.012184,-39.957218,19.300000,221
1000101019,4569,356,2019,11,13,12,49,50,-50.047966,-0.015271,-39.953819,19.300000,198
1000101019,4567,357,2019,11,13,12,49,52,-50.048565,-0.014194,-39.958511,19.300000,156
1000101019,4569,358,2019,11,13,12,49,55,-50.037609,-0.000637,-45.969986,19.300000,204
1000101019,4569,359,2019,11,13,12,49,57,-37.934582,0.063995,-52.482441,19.300000,171
1000101019,4567,360,2019,11,13,12,49,59,-39.243851,0.048340,-50.175240,19.300000,182
1000101019,4569,361,2019,11,13,12,50,2,-40.093639,0.046593,-49.774544,19.300000,73
1000101019,4569,362,2019,11,13,12,50,4,-40.116333,0.048680,-49.889027,19.300000,198
1000101019,4569,363,2019,11,13,12,50,7,-40.119759,0.047296,-49.885944,19.300000,121
1000101019,4569,364,2019,11,13,12,50,9,-40.121193,0.050713,-49.887466,19.300000,255
1000101019,4569,365,2019,11,13,12,50,11,-40.119576,0.044791,-49.887199,19.300000,199
1000101019,4569,366,2019,11,13,12,50,14,-40.104137,0.055338,-54.260975,19.300000,101
1000101019,4567,367,2019,11,13,12,50,16,-29.954865,0.101382,-60.854439,19.300000,21
1000101019,4567,368,2019,11,13,12,50,19,-29.640993,0.100822,-60.309132,19.300000,228
1000101019,4569,369,2019,11,13,12,50,21,-30.327288,0.100898,-59.798679,19.200000,8
1000101019,4569,370,2019,11,13,12,50,23,-30.186968,0.099130,-59.820175,19.300000,54
1000101019,4567,371,2019,11,13,12,50,26,-30.183590,0.098899,-59.819710,19.300000,228
1000101019,4566,372,2019,11,13,12,50,28,-30.185289,0.098679,-59.821980,19.300000,242
1000101019,4567,373,2019,11,13,12,50,30,-30.184624,0.097767,-59.823582,19.300000,53
1000101019,4569,374,2019,11,13,12,50,33,-26.418982,0.121014,-66.952217,19.300000,20
1000101019,4569,375,2019,11,13,12,50,35,-22.411715,0.129166,-67.968277,19.300000,40
1000101019,4567,376,2019,11,13,12,50,38,-20.634865,0.136901,-69.666634,19.300000,161
1000101019,4569,377,2019,11,13,12,50,40,-20.241287,0.138087,-69.762245,19.300000,219
1000101019,4569,378,2019,11,13,12,50,42,-20.238905,0.134725,-69.766029,19.300000,146
1000101019,4569,379,2019,11,13,12,50,45,-20.244799,0.137054,-69.762741,19.300000,242
1000101019,4570,380,2019,11,13,12,50,47,-20.244673,0.137659,-69.765869,19.300000,218
1000101019,4569,381,2019,11,13,12,50,50,-20.240723,0.137823,-69.762672,19.300000,179
1000101019,4569,382,2019,11,13,12,50,52,-20.241621,0.137318,-69.764435,19.200000,67
1000101019,4567,383,2019,11,13,12,50,54,-20.241098,0.135846,-69.766144,19.200000,221
1000101019,4569,384,2019,11,13,12,50,57,-18.508858,0.148491,-74.852623,19.300000,197
1000101019,4569,385,2019,11,13,12,50,59,-12.524870,0.158335,-77.836159,19.300000,154
1000101019,4567,386,2019,11,13,12,51,2,-11.034489,0.159489,-79.608261,19.200000,66
1000101019,4567,387,2019,11,13,12,51,4,-10.292207,0.160752,-79.716522,19.300000,43
1000101019,4567,388,2019,11,13,12,51,6,-10.280456,0.160785,-79.717705,19.300000,214
1000101019,4569,389,2019,11,13,12,51,9,-10.283534,0.160367,-79.719276,19.300000,232
1000101019,4569,390,2019,11,13,12,51,11,-10.284079,0.159774,-79.722694,19.300000,68
1000101019,4569,391,2019,11,13,12,51,14,-10.288186,0.162092,-81.665794,19.300000,96
1000101019,4567,392,2019,11,13,12,51,16,-3.838854,0.171793,-86.193306,19.300000,143
1000101019,4569,393,2019,11,13,12,51,18,-1.201388,0.173617,-89.269699,19.200000,170
1000101019,4566,394,2019,11,13,12,51,21,-0.385378,0.174836,-89.642441,19.300000,35
1000101019,4567,395,2019,11,13,12,51,23,-0.309045,0.173013,-89.647522,19.300000,90
1000101019,4567,396,2019,11,13,12,51,26,-0.296235,0.172343,-89.658775,19.300000,238
1000101019,4569,397,2019,11,13,12,51,28,-0.300278,0.172222,-89.650734,19.300000,242
1000101019,4567,398,2019,11,13,12,51,30,-0.308650,0.173496,-89.650253,19.300000,45
1000101019,4567,399,2019,11,13,12,51,33,-0.307991,0.173925,-89.650528,19.300000,252
1000101019,4567,400,2019,11,13,12,51,35,1.014829,0.173496,-88.307930,19.300000,87
1000101019,4567,401,2019,11,13,12,51,37,4.569235,0.171453,-82.732590,19.200000,247
1000101019,4569,402,2019,11,13,12,51,40,8.694949,0.171475,-80.642372,19.300000,101
1000101019,4569,403,2019,11,13,12,51,42,9.687330,0.168530,-80.311905,19.300000,228
1000101019,4567,404,2019,11,13,12,51,45,9.683503,0.169980,-80.311935,19.300000,224
1000101019,4566,405,2019,11,13,12,51,47,9.685312,0.172200,-80.312096,19.300000,43
1000101019,4567,406,2019,11,13,12,51,49,10.460151,0.164290,-77.300926,19.300000,103
1000101019,4566,407,2019,11,13,12,51,52,14.924172,0.159576,-73.434029,19.300000,171
1000101019,4567,408,2019,11,13,12,51,54,17.943727,0.155511,-71.326622,19.300000,192
1000101019,4567,409,2019,11,13,12,51,57,19.484606,0.152062,-70.409302,19.300000,47
1000101019,4567,410,2019,11,13,12,51,59,19.633045,0.152490,-70.314156,19.300000,6
1000101019,4567,411,2019,11,13,12,52,1,19.690781,0.152556,-70.311295,19.300000,51
1000101019,4567,412,2019,11,13,12,52,4,19.685738,0.151589,-70.307358,19.200000,177
1000101019,4567,413,2019,11,13,12,52,6,19.694853,0.152875,-70.303459,19.300000,148
1000101019,4567,414,2019,11,13,12,52,9,19.692369,0.151699,-70.305771,19.300000,92
1000101019,4566,415,2019,11,13,12,52,11,19.691076,0.152479,-70.306221,19.300000,65
1000101019,4567,416,2019,11,13,12,52,13,19.692461,0.152369,-70.309502,19.300000,170
1000101019,4567,417,2019,11,13,12,52,16,19.692333,0.153380,-70.297569,19.300000,78
1000101019,4567,418,2019,11,13,12,52,18,25.034954,0.127518,-61.305893,19.300000,152
1000101019,4567,419,2019,11,13,12,52,20,29.432890,0.122025,-60.298328,19.300000,38
1000101019,4567,420,2019,11,13,12,52,23,29.699938,0.119652,-60.295940,19.300000,198
1000101019,4569,421,2019,11,13,12,52,25,29.709648,0.122102,-60.292484,19.300000,198
1000101019,4569,422,2019,11,13,12,52,28,29.707932,0.122783,-60.289593,19.300000,74
1000101019,4567,423,2019,11,13,12,52,30,29.706745,0.121399,-60.294052,19.300000,124
1000101019,4567,424,2019,11,13,12,52,32,29.709215,0.119817,-60.290565,19.300000,135
1000101019,4567,425,2019,11,13,12,52,35,31.754211,0.107139,-54.116081,19.300000,228
1000101019,4567,426,2019,11,13,12,52,37,39.585766,0.071301,-49.832142,19.300000,23
1000101019,4566,427,2019,11,13,12,52,40,39.059021,0.078365,-50.771130,19.200000,26
1000101019,4569,428,2019,11,13,12,52,42,39.637096,0.076761,-50.273476,19.300000,107
1000101019,4569,429,2019,11,13,12,52,44,39.735096,0.077498,-50.269585,19.200000,83
1000101019,4567,430,2019,11,13,12,52,47,39.734303,0.077783,-50.267067,19.300000,95
1000101019,4567,431,2019,11,13,12,52,49,39.735352,0.077179,-50.267212,19.300000,249
1000101019,4567,432,2019,11,13,12,52,52,39.735252,0.078530,-50.264950,19.300000,116
1000101019,4567,433,2019,11,13,12,52,54,39.730587,0.076069,-48.798679,19.300000,83
1000101019,4569,434,2019,11,13,12,52,56,46.609806,0.028389,-41.255894,19.300000,81
1000101019,4569,435,2019,11,13,12,52,59,49.457382,0.022983,-40.323551,19.300000,218
1000101019,4569,436,2019,11,13,12,53,1,49.760391,0.022863,-40.239979,19.300000,8
1000101019,4569,437,2019,11,13,12,53,3,49.759987,0.020731,-40.239223,19.300000,20
1000101019,4569,438,2019,11,13,12,53,6,49.761284,0.020204,-40.237377,19.300000,234
1000101019,4569,439,2019,11,13,12,53,8,49.760311,0.022896,-40.241447,19.300000,12
1000101019,4570,440,2019,11,13,12,53,11,50.241127,0.005021,-35.800320,19.300000,150
1000101019,4567,441,2019,11,13,12,53,13,57.330471,-0.031124,-31.235785,19.300000,53
1000101019,4569,442,2019,11,13,12,53,15,59.464550,-0.042495,-30.172045,19.300000,119
1000101019,4569,443,2019,11,13,12,53,18,59.752102,-0.043550,-30.214254,19.300000,6
1000101019,4567,444,2019,11,13,12,53,20,59.791740,-0.045088,-30.211637,19.300000,130
1000101019,4567,445,2019,11,13,12,53,23,59.790993,-0.043539,-30.210947,19.300000,138
1000101019,4569,446,2019,11,13,12,53,25,59.788677,-0.043462,-30.208578,19.200000,94
1000101019,4567,447,2019,11,13,12,53,27,59.788250,-0.046692,-30.210855,19.300000,79
1000101019,4567,448,2019,11,13,12,53,30,62.543423,-0.069467,-25.634581,19.200000,114
1000101019,4567,449,2019,11,13,12,53,32,67.461853,-0.103821,-21.120186,19.300000,129
1000101019,4566,450,2019,11,13,12,53,35,69.775604,-0.117565,-20.140961,19.200000,64
1000101019,4567,451,2019,11,13,12,53,37,69.864960,-0.114785,-20.221205,19.300000,144
1000101019,4567,452,2019,11,13,12,53,39,69.817947,-0.117686,-20.180239,19.300000,102
1000101019,4566,453,2019,11,13,12,53,42,69.818970,-0.117400,-20.182798,19.300000,161
1000101019,4566,454,2019,11,13,12,53,44,69.817413,-0.120114,-19.013521,19.300000,23
1000101019,4569,455,2019,11,13,12,53,47,76.300537,-0.171552,-11.932749,19.300000,151
1000101019,4566,456,2019,11,13,12,53,49,79.008102,-0.191920,-10.277679,19.300000,116
1000101019,4567,457,2019,11,13,12,53,51,79.842278,-0.196007,-10.156224,19.300000,216
1000101019,4567,458,2019,11,13,12,53,54,79.846794,-0.196809,-10.156207,19.300000,63
1000101019,4567,459,2019,11,13,12,53,56,79.845001,-0.197106,-10.155048,19.300000,193
1000101019,4567,460,2019,11,13,12,53,58,79.842995,-0.196051,-10.154715,19.300000,218
1000101019,4567,461,2019,11,13,12,54,1,80.731415,-0.228615,-3.879163,19.300000,138
1000101019,4567,462,2019,11,13,12,54,3,89.151505,-0.276570,-0.336423,19.300000,6
1000101019,4567,463,2019,11,13,12,54,6,89.688828,-0.279613,-0.135538,19.200000,46
1000101019,4567,464,2019,11,13,12,54,8,89.693474,-0.278965,-0.139340,19.300000,142
1000101019,4567,465,2019,11,13,12,54,10,89.689095,-0.277361,-0.138560,19.200000,10
1000101019,4567,466,2019,11,13,12,54,13,89.691704,-0.276306,-0.140219,19.300000,52
1000101019,4567,467,2019,11,13,12,54,15,89.690384,-0.279415,-0.140328,19.300000,242
1000101019,4566,468,2019,11,13,12,54,18,86.403343,-0.329041,6.320939,19.300000,165
1000101019,4567,469,2019,11,13,12,54,20,81.651161,-0.348486,9.198268,19.300000,129
1000101019,4567,470,2019,11,13,12,54,22,80.225830,-0.360989,9.855375,19.300000,141
1000101019,4566,471,2019,11,13,12,54,25,80.114983,-0.359923,9.871619,19.300000,150
1000101019,4567,472,2019,11,13,12,54,27,80.113373,-0.362867,9.865778,19.300000,231
1000101019,4567,473,2019,11,13,12,54,29,80.121178,-0.361208,9.871401,19.300000,25
1000101019,4567,474,2019,11,13,12,54,32,80.116409,-0.361428,9.871605,19.200000,90
1000101019,4567,475,2019,11,13,12,54,34,78.573692,-0.397134,15.694342,19.300000,230
1000101019,4567,476,2019,11,13,12,54,37,72.122833,-0.431433,18.952560,19.300000,107
1000101019,4567,477,2019,11,13,12,54,39,70.152275,-0.440760,19.892275,19.300000,251
1000101019,4567,478,2019,11,13,12,54,41,70.152367,-0.442727,19.864443,19.300000,143
1000101019,4567,479,2019,11,13,12,54,44,70.121689,-0.444507,19.863297,19.300000,158
1000101019,4569,480,2019,11,13,12,54,46,70.117104,-0.441475,19.870199,19.300000,33
1000101019,4567,481,2019,11,13,12,54,49,70.120590,-0.442156,19.867479,19.300000,105
1000101019,4567,482,2019,11,13,12,54,51,70.119698,-0.441639,19.870813,19.300000,162
1000101019,4566,483,2019,11,13,12,54,53,70.117439,-0.443123,19.869417,19.300000,181
1000101019,4567,484,2019,11,13,12,54,56,68.109291,-0.475994,25.749708,19.300000,8
1000101019,4567,485,2019,11,13,12,54,58,60.810608,-0.515017,29.697268,19.300000,245
1000101019,4566,486,2019,11,13,12,55,1,60.162853,-0.519225,29.860371,19.300000,10
1000101019,4567,487,2019,11,13,12,55,3,60.130295,-0.516995,29.862316,19.300000,17
1000101019,4567,488,2019,11,13,12,55,5,60.126236,-0.520664,29.857910,19.300000,229
1000101019,4567,489,2019,11,13,12,55,8,60.127808,-0.518917,29.861441,19.300000,46
1000101019,4567,490,2019,11,13,12,55,10,60.130569,-0.518456,29.863832,19.300000,67
1000101019,4567,491,2019,11,13,12,55,12,56.447430,-0.565653,38.529930,19.300000,64
1000101019,4566,492,2019,11,13,12,55,15,50.445480,-0.589219,39.801945,19.300000,96
1000101019,4567,493,2019,11,13,12,55,17,50.144547,-0.586791,39.846416,19.300000,208
1000101019,4567,494,2019,11,13,12,55,20,50.141575,-0.586648,39.840240,19.300000,184
1000101019,4566,495,2019,11,13,12,55,22,50.140263,-0.588702,39.841991,19.300000,131
1000101019,4566,496,2019,11,13,12,55,24,50.140060,-0.588878,39.843563,19.300000,92
1000101019,4567,497,2019,11,13,12,55,27,50.139774,-0.589911,41.257366,19.300000,47
1000101019,4567,498,2019,11,13,12,55,29,42.777565,-0.643953,48.700588,19.300000,31
1000101019,4567,499,2019,11,13,12,55,32,40.366940,-0.650951,49.886532,19.300000,252
1000101019,4567,500,2019,11,13,12,55,34,40.166149,-0.651160,49.833317,19.300000,49
1000101019,4567,501,2019,11,13,12,55,36,40.150166,-0.650687,49.839958,19.300000,147
1000101019,4566,502,2019,11,13,12,55,39,40.150757,-0.649017,49.835278,19.300000,182
1000101019,4566,503,2019,11,13,12,55,41,40.151432,-0.650380,49.836937,19.300000,131
1000101019,4567,504,2019,11,13,12,55,44,40.152695,-0.651171,49.836399,19.300000,39
1000101019,4567,505,2019,11,13,12,55,46,38.727066,-0.664211,54.091057,19.300000,133
1000101019,4567,506,2019,11,13,12,55,48,33.468349,-0.690645,57.955772,19.300000,145
1000101019,4567,507,2019,11,13,12,55,51,30.601913,-0.699214,59.819405,19.300000,241
1000101019,4566,508,2019,11,13,12,55,53,30.182598,-0.700071,59.821762,19.300000,207
1000101019,4566,509,2019,11,13,12,55,55,30.157328,-0.703641,59.826939,19.300000,155
1000101019,4566,510,2019,11,13,12,55,58,30.160133,-0.700400,59.828011,19.300000,182
1000101019,4566,511,2019,11,13,12,56,0,30.157064,-0.700587,59.826332,19.300000,217
1000101019,4566,512,2019,11,13,12,56,3,29.894148,-0.712343,64.532127,19.300000,145
1000101019,4566,513,2019,11,13,12,56,5,20.359716,-0.741973,69.982628,19.300000,67
1000101019,4567,514,2019,11,13,12,56,7,20.103245,-0.739072,69.874596,19.300000,210
1000101019,4567,515,2019,11,13,12,56,10,20.305470,-0.740314,69.818260,19.300000,225
1000101019,4566,516,2019,11,13,12,56,12,20.157663,-0.742017,69.826950,19.300000,177
1000101019,4566,517,2019,11,13,12,56,15,20.155098,-0.741094,69.825981,19.300000,222
1000101019,4566,518,2019,11,13,12,56,17,20.155296,-0.741566,69.826530,19.300000,212
1000101019,4566,519,2019,11,13,12,56,19,13.258979,-0.765879,79.847641,19.300000,114
1000101019,4566,520,2019,11,13,12,56,22,9.218603,-0.770625,81.426743,19.300000,79
1000101019,4566,521,2019,11,13,12,56,24,9.735560,-0.766066,79.638214,19.300000,64
1000101019,4566,522,2019,11,13,12,56,26,10.162855,-0.768362,79.821205,19.300000,179
1000101019,4566,523,2019,11,13,12,56,29,10.138432,-0.767274,79.827522,19.300000,67
1000101019,4566,524,2019,11,13,12,56,31,10.139779,-0.766033,79.826729,19.300000,226
1000101019,4566,525,2019,11,13,12,56,34,10.140922,-0.767922,79.824951,19.300000,142
1000101019,4567,526,2019,11,13,12,56,36,7.423135,-0.774888,85.979225,19.300000,254
1000101019,4566,527,2019,11,13,12,56,38,1.718097,-0.780238,88.943542,19.300000,19
1000101019,4566,528,2019,11,13,12,56,41,0.283997,-0.778140,89.204498,19.300000,122
1000101019,4566,529,2019,11,13,12,56,43,0.118422,-0.779963,89.209763,19.300000,53
1000101019,4566,530,2019,11,13,12,56,46,0.115214,-0.778096,89.213394,19.300000,19
1000101019,4566,531,2019,11,13,12,56,48,0.116895,-0.778063,89.211960,19.300000,110
1000101019,4566,532,2019,11,13,12,56,50,0.119312,-0.779557,89.211937,19.300000,29
1000101019,4566,533,2019,11,13,12,56,53,0.116785,-0.777898,89.212883,19.300000,179
1000101019,4567,534,2019,11,13,12,56,55,0.114697,-0.778184,89.212059,19.300000,240
1000101019,4566,535,2019,11,13,12,56,58,0.115082,-0.777601,89.210945,19.300000,146
1000101019,4567,536,2019,11,13,12,57,0,0.115455,-0.779304,89.212799,19.300000,75
1000101019,4566,537,2019,11,13,12,57,2,0.116653,-0.781139,89.213326,19.300000,209
1000101019,4569,538,2019,11,13,12,57,5,0.116895,-0.779414,89.212364,19.300000,120
1000101019,4566,539,2019,11,13,12,57,7,0.116093,-0.781831,89.213577,19.300000,175
1000101019,4566,540,2019,11,13,12,57,10,0.118125,-0.778173,89.210381,19.300000,72
1000101019,4566,541,2019,11,13,12,57,12,0.117609,-0.781084,89.211128,19.300000,22
1000101019,4566,542,2019,11,13,12,57,14,0.113104,-0.779117,89.212273,19.300000,148
1000101019,4566,543,2019,11,13,12,57,17,0.115323,-0.778788,89.211555,19.300000,202
1000101019,4567,544,2019,11,13,12,57,19,0.116060,-0.780436,89.212181,19.300000,19
1000101019,4564,545,2019,11,13,12,57,21,0.521862,-0.779645,89.213600,19.300000,3
1000101019,4564,546,2019,11,13,12,57,24,-0.404637,-0.780765,89.220177,19.300000,147
1000101019,4561,547,2019,11,13,12,57,27,-0.915579,-0.779293,89.152931,19.300000,46
1000101019,4564,548,2019,11,13,12,57,30,-0.522927,-0.778250,89.065025,19.300000,154
1000101019,4566,549,2019,11,13,12,57,32,-0.465447,-0.779568,89.114639,19.300000,142
1000101019,4566,550,2019,11,13,12,57,34,-0.471676,-0.778689,89.210335,19.300000,94
1000101019,4566,551,2019,11,13,12,57,37,0.066995,-0.778689,89.212799,19.300000,84
1000101019,4566,552,2019,11,13,12,57,39,0.113313,-0.778678,89.211472,19.300000,38
1000101019,4566,553,2019,11,13,12,57,42,0.114005,-0.781732,89.209595,19.300000,220
1000101019,4566,554,2019,11,13,12,57,44,0.114236,-0.778293,89.214066,19.300000,237
1000101019,4566,555,2019,11,13,12,57,46,0.113137,-0.779282,89.210968,19.300000,73
1000101019,4566,556,2019,11,13,12,57,49,0.116587,-0.778337,89.210632,19.300000,189
1000101019,4566,557,2019,11,13,12,57,52,0.116993,-0.777645,89.210014,19.300000,20
1000101019,4566,558,2019,11,13,12,57,55,0.112115,-0.778140,89.211205,19.300000,134
1000101019,4566,559,2019,11,13,12,57,57,0.115719,-0.781007,89.213120,19.300000,254
1000101019,4566,560,2019,11,13,12,57,59,1.037054,-0.779700,86.441788,19.300000,75
1000101019,4566,561,2019,11,13,12,58,2,10.375401,-0.763627,77.138000,19.300000,3
1000101019,4566,562,2019,11,13,12,58,4,18.030867,-0.742852,69.571487,19.300000,248
1000101019,4566,563,2019,11,13,12,58,6,23.866594,-0.723307,64.162468,19.300000,20
1000101019,4564,564,2019,11,13,12,58,9,27.265112,-0.713221,62.065498,19.300000,223
1000101019,4564,565,2019,11,13,12,58,11,29.634899,-0.704235,60.077538,19.300000,237
1000101019,4566,566,2019,11,13,12,58,14,30.095467,-0.701675,59.839832,19.300000,208
1000101019,4566,567,2019,11,13,12,58,16,30.151791,-0.701466,59.838894,19.300000,22
1000101019,4566,568,2019,11,13,12,58,18,30.156855,-0.701290,59.825897,19.300000,185
1000101019,4566,569,2019,11,13,12,58,21,30.158936,-0.701565,59.825001,19.300000,108
1000101019,4564,570,2019,11,13,12,58,23,30.155321,-0.702708,59.825138,19.300000,171
1000101019,4566,571,2019,11,13,12,58,26,33.658291,-0.660245,46.844315,19.300000,86
1000101019,4566,572,2019,11,13,12,58,28,47.437489,-0.593547,39.243759,19.300000,139
1000101019,4566,573,2019,11,13,12,58,30,51.483704,-0.571245,36.356949,19.300000,233
1000101019,4567,574,2019,11,13,12,58,33,55.900150,-0.539824,32.491631,19.300000,166
1000101019,4567,575,2019,11,13,12,58,35,58.851334,-0.525685,30.268562,19.300000,43
1000101019,4567,576,2019,11,13,12,58,38,60.079880,-0.520280,29.868532,19.300000,154
1000101019,4567,577,2019,11,13,12,58,40,60.124203,-0.518895,29.863211,19.300000,233
1000101019,4567,578,2019,11,13,12,58,42,60.126228,-0.519642,29.864410,19.300000,55
1000101019,4567,579,2019,11,13,12,58,45,60.125450,-0.519137,29.864471,19.300000,165
1000101019,4566,580,2019,11,13,12,58,47,60.133701,-0.517884,28.766279,19.300000,157
1000101019,4567,581,2019,11,13,12,58,49,62.634476,-0.496143,25.632933,19.300000,188
1000101019,4569,582,2019,11,13,12,58,52,70.485970,-0.414086,13.977896,19.300000,123
1000101019,4567,583,2019,11,13,12,58,54,79.442863,-0.349882,7.733672,19.300000,206
1000101019,4567,584,2019,11,13,12,58,58,87.874519,-0.291423,0.970324,19.300000,255
1000101019,4567,585,2019,11,13,12,59,0,89.589073,-0.279305,0.130232,19.300000,139
1000101019,4566,586,2019,11,13,12,59,2,89.698875,-0.277932,-0.136055,19.300000,43
1000101019,4567,587,2019,11,13,12,59,5,89.693932,-0.279767,-0.137922,19.300000,67
1000101019,4567,588,2019,11,13,12,59,7,89.691437,-0.277405,-0.137417,19.300000,164
1000101019,4566,589,2019,11,13,12,59,10,89.690651,-0.281448,-0.138615,19.300000,106
1000101019,4567,590,2019,11,13,12,59,12,89.691460,-0.279305,-0.134802,19.300000,145
1000101019,4569,591,2019,11,13,12,59,14,89.690346,-0.276108,-1.172307,19.300000,146
1000101019,4567,592,2019,11,13,12,59,17,80.123024,-0.182011,-12.881236,19.300000,32
1000101019,4567,593,2019,11,13,12,59,19,72.335068,-0.128013,-20.278141,19.300000,105
1000101019,4569,594,2019,11,13,12,59,22,66.686935,-0.084364,-25.577459,19.300000,199
1000101019,4569,595,2019,11,13,12,59,24,62.796932,-0.059875,-28.992264,19.300000,122
1000101019,4567,596,2019,11,13,12,59,26,60.296234,-0.044637,-30.151152,19.300000,82
